Shipment_ID,Order_ID,Transport_Mode,Shipping_Cost,Ship_Date,Delivery_Date,Delivery_Status
SHP005745,O005745,Standard Shipping,21,2025-02-10,2025-02-24,On-Time
SHP005746,O005746,Express Courier,40,2024-10-08,2024-10-12,On-Time
SHP005747,O005747,Road,55,2024-03-12,2024-03-18,On-Time
SHP005748,O005748,Air,86,2024-04-08,2024-04-10,On-Time
SHP005749,O005749,Express Courier,71,2025-07-27,2025-07-29,On-Time
SHP005750,O005750,Air,106,2024-08-26,2024-08-27,On-Time
SHP005751,O005751,Standard Shipping,21,2025-12-24,2026-01-02,On-Time
SHP005752,O005752,Road,26,2023-10-10,2023-10-13,On-Time
SHP005753,O005753,Road,26,2024-03-21,2024-03-24,On-Time
SHP005754,O005754,Express Courier,52,2023-09-22,2023-09-26,Delayed
SHP005755,O005755,Road,21,2024-02-21,2024-02-28,On-Time
SHP005756,O005756,Standard Shipping,31,2023-02-14,2023-02-27,On-Time
SHP005757,O005757,Road,22,2024-05-21,2024-05-26,On-Time
SHP005758,O005758,Road,20,2023-12-02,2023-12-07,On-Time
SHP005759,O005759,Standard Shipping,27,2025-05-09,2025-05-20,On-Time
SHP005760,O005760,Express Courier,43,2023-09-29,2023-10-03,On-Time
SHP005761,O005761,Express Courier,46,2024-03-31,2024-04-03,On-Time
SHP005762,O005762,Road,37,2025-10-11,2025-10-17,On-Time
SHP005763,O005763,Standard Shipping,21,2024-07-28,2024-08-08,Delayed
SHP005764,O005764,Express Courier,84,2023-09-09,2023-09-13,On-Time
SHP005765,O005765,Standard Shipping,16,2024-10-03,2024-10-14,On-Time
SHP005766,O005766,Rail,18,2023-09-29,2023-10-05,On-Time
SHP005767,O005767,Rail,27,2024-01-16,2024-01-21,On-Time
SHP005768,O005768,Air,129,2023-07-11,2023-07-14,On-Time
SHP005769,O005769,Express Courier,69,2023-02-27,2023-03-01,On-Time
SHP005770,O005770,Standard Shipping,28,2024-09-06,2024-09-14,On-Time
SHP005771,O005771,Rail,35,2025-03-16,2025-03-24,On-Time
SHP005772,O005772,Road,49,2024-05-10,2024-05-14,Delayed
SHP005773,O005773,Air,121,2024-09-18,2024-09-20,On-Time
SHP005774,O005774,Standard Shipping,33,2024-03-07,2024-03-14,On-Time
SHP005775,O005775,Road,38,2023-10-04,2023-10-08,On-Time
SHP005776,O005776,Express Courier,82,2023-10-23,2023-10-27,On-Time
SHP005777,O005777,Standard Shipping,15,2023-02-10,2023-02-17,On-Time
SHP005778,O005778,Road,55,2024-04-07,2024-04-12,On-Time
SHP005779,O005779,Air,90,2025-09-28,2025-09-30,On-Time
SHP005780,O005780,Rail,40,2025-04-27,2025-05-05,On-Time
SHP005781,O005781,Air,122,2023-01-23,2023-01-26,On-Time
SHP005782,O005782,Rail,30,2024-08-19,2024-08-25,On-Time
SHP005783,O005783,Air,129,2024-11-07,2024-11-08,On-Time
SHP005784,O005784,Air,147,2024-12-26,2024-12-28,On-Time
SHP005785,O005785,Air,106,2023-08-31,2023-09-02,On-Time
SHP005786,O005786,Air,141,2023-12-19,2023-12-21,On-Time
SHP005787,O005787,Express Courier,46,2023-06-18,2023-06-22,Delayed
SHP005788,O005788,Rail,33,2025-10-30,2025-11-04,On-Time
SHP005789,O005789,Air,104,2023-04-20,2023-04-21,On-Time
SHP005790,O005790,Standard Shipping,35,2023-04-07,2023-04-20,On-Time
SHP005791,O005791,Express Courier,57,2024-10-14,2024-10-16,On-Time
SHP005792,O005792,Express Courier,68,2023-07-26,2023-07-30,On-Time
SHP005793,O005793,Road,30,2023-01-02,2023-01-09,On-Time
SHP005794,O005794,Road,57,2024-03-14,2024-03-21,Delayed
SHP005795,O005795,Road,56,2024-01-31,2024-02-03,On-Time
SHP005796,O005796,Road,53,2025-07-18,2025-07-25,Delayed
SHP005797,O005797,Road,24,2023-10-02,2023-10-06,On-Time
SHP005798,O005798,Express Courier,47,2025-04-06,2025-04-09,On-Time
SHP005799,O005799,Standard Shipping,16,2023-10-25,2023-11-03,On-Time
SHP005800,O005800,Standard Shipping,10,2023-08-29,2023-09-07,On-Time
SHP005801,O005801,Express Courier,55,2024-11-27,2024-12-01,On-Time
SHP005802,O005802,Road,57,2025-10-29,2025-11-04,On-Time
SHP005803,O005803,Air,100,2024-03-01,2024-03-02,On-Time
SHP005804,O005804,Road,33,2025-12-05,2025-12-12,On-Time
SHP005805,O005805,Road,30,2025-08-17,2025-08-23,On-Time
SHP005806,O005806,Air,113,2024-04-07,2024-04-09,On-Time
SHP005807,O005807,Rail,37,2023-08-31,2023-09-10,On-Time
SHP005808,O005808,Rail,23,2025-01-01,2025-01-08,On-Time
SHP005809,O005809,Road,34,2025-08-09,2025-08-16,On-Time
SHP005810,O005810,Standard Shipping,31,2025-01-20,2025-02-02,Delayed
SHP005811,O005811,Road,24,2025-08-05,2025-08-09,On-Time
SHP005812,O005812,Express Courier,43,2024-01-30,2024-02-02,On-Time
SHP005813,O005813,Express Courier,70,2024-06-13,2024-06-16,On-Time
SHP005814,O005814,Air,140,2024-11-04,2024-11-06,Delayed
SHP005815,O005815,Standard Shipping,20,2023-01-15,2023-01-27,Delayed
SHP005816,O005816,Standard Shipping,18,2024-06-03,2024-06-12,On-Time
SHP005817,O005817,Express Courier,58,2023-10-30,2023-11-01,On-Time
SHP005818,O005818,Rail,25,2023-12-09,2023-12-17,On-Time
SHP005819,O005819,Air,133,2024-12-28,2024-12-30,On-Time
SHP005820,O005820,Standard Shipping,16,2025-05-20,2025-05-31,Delayed
SHP005821,O005821,Express Courier,84,2025-11-21,2025-11-23,On-Time
SHP005822,O005822,Express Courier,41,2023-09-15,2023-09-18,Delayed
SHP005823,O005823,Road,52,2024-07-06,2024-07-13,On-Time
SHP005824,O005824,Standard Shipping,29,2025-07-26,2025-08-02,On-Time
SHP005825,O005825,Road,42,2024-01-17,2024-01-20,On-Time
SHP005826,O005826,Rail,38,2023-01-22,2023-01-31,On-Time
SHP005827,O005827,Standard Shipping,16,2024-10-06,2024-10-20,On-Time
SHP005828,O005828,Rail,18,2024-11-04,2024-11-13,Delayed
SHP005829,O005829,Road,59,2025-03-22,2025-03-28,On-Time
SHP005830,O005830,Air,150,2024-01-26,2024-01-27,On-Time
SHP005831,O005831,Express Courier,44,2025-01-28,2025-01-31,On-Time
SHP005832,O005832,Standard Shipping,24,2024-11-06,2024-11-13,On-Time
SHP005833,O005833,Road,41,2024-12-28,2025-01-04,On-Time
SHP005834,O005834,Road,25,2023-05-17,2023-05-24,Delayed
SHP005835,O005835,Air,129,2025-04-11,2025-04-14,Delayed
SHP005836,O005836,Air,95,2023-06-22,2023-06-25,On-Time
SHP005837,O005837,Standard Shipping,19,2024-09-16,2024-09-28,On-Time
SHP005838,O005838,Express Courier,61,2023-10-09,2023-10-13,On-Time
SHP005839,O005839,Express Courier,88,2025-05-30,2025-06-03,On-Time
SHP005840,O005840,Rail,27,2023-11-21,2023-12-01,Delayed
SHP005841,O005841,Air,148,2023-02-23,2023-02-25,On-Time
SHP005842,O005842,Standard Shipping,21,2023-08-16,2023-08-25,On-Time
SHP005843,O005843,Rail,21,2024-08-23,2024-08-30,On-Time
SHP005844,O005844,Road,20,2025-05-10,2025-05-16,On-Time
SHP005845,O005845,Air,89,2025-04-01,2025-04-03,Delayed
SHP005846,O005846,Air,115,2023-08-17,2023-08-18,On-Time
SHP005847,O005847,Express Courier,63,2023-08-09,2023-08-13,Delayed
SHP005848,O005848,Express Courier,73,2023-05-18,2023-05-20,Delayed
SHP005849,O005849,Air,106,2025-05-11,2025-05-12,On-Time
SHP005850,O005850,Standard Shipping,33,2025-07-22,2025-08-02,On-Time
SHP005851,O005851,Standard Shipping,18,2025-05-21,2025-06-01,On-Time
SHP005852,O005852,Express Courier,50,2025-04-01,2025-04-04,On-Time
SHP005853,O005853,Standard Shipping,34,2025-10-29,2025-11-07,On-Time
SHP005854,O005854,Standard Shipping,30,2023-01-29,2023-02-12,On-Time
SHP005855,O005855,Rail,42,2023-02-06,2023-02-14,On-Time
SHP005856,O005856,Standard Shipping,14,2023-07-04,2023-07-16,On-Time
SHP005857,O005857,Standard Shipping,10,2025-07-13,2025-07-24,On-Time
SHP005858,O005858,Rail,31,2024-05-17,2024-05-27,On-Time
SHP005859,O005859,Rail,40,2024-09-03,2024-09-12,On-Time
SHP005860,O005860,Air,86,2025-02-07,2025-02-09,On-Time
SHP005861,O005861,Rail,38,2024-09-15,2024-09-20,On-Time
SHP005862,O005862,Standard Shipping,28,2023-05-06,2023-05-15,Delayed
SHP005863,O005863,Express Courier,45,2025-01-06,2025-01-08,On-Time
SHP005864,O005864,Air,98,2025-12-11,2025-12-12,On-Time
SHP005865,O005865,Road,20,2025-05-12,2025-05-19,On-Time
SHP005866,O005866,Rail,38,2024-04-21,2024-04-29,On-Time
SHP005867,O005867,Rail,34,2025-06-08,2025-06-14,On-Time
SHP005868,O005868,Rail,33,2023-12-03,2023-12-09,On-Time
SHP005869,O005869,Air,118,2025-11-30,2025-12-01,On-Time
SHP005870,O005870,Air,119,2024-04-16,2024-04-17,On-Time
SHP005871,O005871,Rail,36,2023-01-29,2023-02-05,On-Time
SHP005872,O005872,Rail,28,2023-01-09,2023-01-15,On-Time
SHP005873,O005873,Rail,20,2025-08-13,2025-08-21,On-Time
SHP005874,O005874,Rail,38,2025-03-11,2025-03-18,On-Time
SHP005875,O005875,Express Courier,60,2024-06-11,2024-06-15,On-Time
SHP005876,O005876,Standard Shipping,12,2024-07-14,2024-07-25,Delayed
SHP005877,O005877,Rail,41,2025-05-20,2025-05-26,On-Time
SHP005878,O005878,Rail,15,2023-09-27,2023-10-06,On-Time
SHP005879,O005879,Air,85,2024-04-24,2024-04-25,On-Time
SHP005880,O005880,Road,25,2024-11-15,2024-11-22,On-Time
SHP005881,O005881,Road,34,2024-02-20,2024-02-27,On-Time
SHP005882,O005882,Air,91,2024-02-18,2024-02-19,On-Time
SHP005883,O005883,Air,94,2023-05-23,2023-05-24,On-Time
SHP005884,O005884,Standard Shipping,34,2023-01-07,2023-01-17,On-Time
SHP005885,O005885,Air,130,2024-10-05,2024-10-06,On-Time
SHP005886,O005886,Air,109,2024-08-25,2024-08-26,On-Time
SHP005887,O005887,Express Courier,66,2023-03-21,2023-03-23,Delayed
SHP005888,O005888,Express Courier,44,2024-05-27,2024-05-31,On-Time
SHP005889,O005889,Express Courier,42,2025-11-15,2025-11-19,On-Time
SHP005890,O005890,Road,24,2025-08-17,2025-08-24,Delayed
SHP005891,O005891,Road,57,2024-12-29,2025-01-04,On-Time
SHP005892,O005892,Standard Shipping,13,2025-06-07,2025-06-18,Delayed
SHP005893,O005893,Road,36,2023-03-12,2023-03-16,On-Time
SHP005894,O005894,Express Courier,67,2025-02-03,2025-02-07,On-Time
SHP005895,O005895,Rail,17,2023-10-03,2023-10-09,On-Time
SHP005896,O005896,Road,55,2024-12-24,2024-12-30,On-Time
SHP005897,O005897,Standard Shipping,29,2023-01-22,2023-01-30,On-Time
SHP005898,O005898,Express Courier,84,2023-05-22,2023-05-26,On-Time
SHP005899,O005899,Standard Shipping,26,2025-10-15,2025-10-23,On-Time
SHP005900,O005900,Rail,44,2023-02-17,2023-02-25,On-Time
SHP005901,O005901,Road,28,2024-05-18,2024-05-23,On-Time
SHP005902,O005902,Express Courier,42,2025-03-31,2025-04-04,On-Time
SHP005903,O005903,Standard Shipping,21,2025-02-12,2025-02-21,On-Time
SHP005904,O005904,Air,102,2024-12-13,2024-12-14,On-Time
SHP005905,O005905,Rail,39,2025-10-02,2025-10-08,On-Time
SHP005906,O005906,Road,60,2025-11-05,2025-11-12,Delayed
SHP005907,O005907,Rail,19,2023-09-24,2023-10-04,On-Time
SHP005908,O005908,Air,142,2025-10-14,2025-10-15,On-Time
SHP005909,O005909,Road,25,2023-03-04,2023-03-11,On-Time
SHP005910,O005910,Road,30,2025-12-14,2025-12-21,On-Time
SHP005911,O005911,Road,30,2025-07-27,2025-07-31,On-Time
SHP005912,O005912,Air,117,2025-04-16,2025-04-18,On-Time
SHP005913,O005913,Road,33,2023-08-29,2023-09-04,On-Time
SHP005914,O005914,Air,91,2025-07-16,2025-07-18,On-Time
SHP005915,O005915,Rail,33,2023-09-09,2023-09-15,Delayed
SHP005916,O005916,Rail,45,2024-10-21,2024-10-28,On-Time
SHP005917,O005917,Road,60,2024-11-28,2024-12-02,On-Time
SHP005918,O005918,Road,30,2025-09-25,2025-10-02,On-Time
SHP005919,O005919,Express Courier,75,2025-10-24,2025-10-28,On-Time
SHP005920,O005920,Express Courier,77,2025-11-16,2025-11-18,On-Time
SHP005921,O005921,Express Courier,47,2025-02-23,2025-02-25,Delayed
SHP005922,O005922,Air,138,2023-05-28,2023-05-30,On-Time
SHP005923,O005923,Air,101,2025-08-17,2025-08-20,On-Time
SHP005924,O005924,Air,91,2023-09-12,2023-09-14,On-Time
SHP005925,O005925,Rail,29,2025-05-13,2025-05-18,On-Time
SHP005926,O005926,Express Courier,81,2023-08-13,2023-08-16,On-Time
SHP005927,O005927,Rail,29,2023-04-26,2023-05-05,On-Time
SHP005928,O005928,Rail,43,2025-11-25,2025-12-03,Delayed
SHP005929,O005929,Rail,32,2023-07-14,2023-07-19,On-Time
SHP005930,O005930,Air,135,2025-02-19,2025-02-20,On-Time
SHP005931,O005931,Air,112,2024-01-27,2024-01-28,Delayed
SHP005932,O005932,Road,46,2025-06-10,2025-06-14,On-Time
SHP005933,O005933,Standard Shipping,33,2023-11-19,2023-11-27,On-Time
SHP005934,O005934,Air,138,2024-05-25,2024-05-27,On-Time
SHP005935,O005935,Express Courier,78,2025-04-11,2025-04-14,On-Time
SHP005936,O005936,Rail,39,2025-01-19,2025-01-28,On-Time
SHP005937,O005937,Express Courier,90,2025-11-23,2025-11-27,On-Time
SHP005938,O005938,Standard Shipping,33,2023-07-06,2023-07-13,Delayed
SHP005939,O005939,Road,51,2025-10-31,2025-11-05,On-Time
SHP005940,O005940,Standard Shipping,10,2024-12-24,2024-12-31,On-Time
SHP005941,O005941,Standard Shipping,21,2025-01-15,2025-01-28,Delayed
SHP005942,O005942,Rail,33,2024-03-31,2024-04-10,On-Time
SHP005943,O005943,Air,93,2025-11-16,2025-11-17,On-Time
SHP005944,O005944,Rail,20,2024-04-23,2024-04-28,On-Time
SHP005945,O005945,Road,57,2025-09-01,2025-09-06,On-Time
SHP005946,O005946,Standard Shipping,10,2024-05-21,2024-06-04,On-Time
SHP005947,O005947,Express Courier,46,2023-06-12,2023-06-16,On-Time
SHP005948,O005948,Express Courier,53,2024-07-13,2024-07-16,On-Time
SHP005949,O005949,Road,48,2024-07-23,2024-07-28,On-Time
SHP005950,O005950,Rail,44,2023-05-08,2023-05-17,On-Time
SHP005951,O005951,Express Courier,79,2024-07-25,2024-07-28,Delayed
SHP005952,O005952,Air,125,2023-08-11,2023-08-14,On-Time
SHP005953,O005953,Rail,15,2023-06-29,2023-07-08,Delayed
SHP005954,O005954,Standard Shipping,19,2023-03-16,2023-03-29,On-Time
SHP005955,O005955,Rail,27,2023-07-05,2023-07-11,On-Time
SHP005956,O005956,Air,105,2024-08-26,2024-08-27,On-Time
SHP005957,O005957,Standard Shipping,29,2025-12-03,2025-12-16,Delayed
SHP005958,O005958,Standard Shipping,27,2025-08-16,2025-08-24,On-Time
SHP005959,O005959,Express Courier,51,2024-02-16,2024-02-20,On-Time
SHP005960,O005960,Rail,34,2023-01-24,2023-02-02,On-Time
SHP005961,O005961,Air,82,2024-03-16,2024-03-19,On-Time
SHP005962,O005962,Air,140,2023-06-06,2023-06-09,On-Time
SHP005963,O005963,Air,146,2024-07-28,2024-07-31,On-Time
SHP005964,O005964,Express Courier,69,2024-11-13,2024-11-15,On-Time
SHP005965,O005965,Rail,41,2025-08-15,2025-08-20,On-Time
SHP005966,O005966,Road,52,2023-02-02,2023-02-08,On-Time
SHP005967,O005967,Express Courier,74,2025-10-11,2025-10-15,On-Time
SHP005968,O005968,Standard Shipping,29,2023-01-23,2023-02-06,On-Time
SHP005969,O005969,Rail,41,2023-12-05,2023-12-14,On-Time
SHP005970,O005970,Standard Shipping,20,2023-01-13,2023-01-20,Delayed
SHP005971,O005971,Air,114,2023-10-28,2023-10-31,On-Time
SHP005972,O005972,Express Courier,88,2024-09-16,2024-09-19,On-Time
SHP005973,O005973,Rail,22,2023-04-22,2023-04-30,On-Time
SHP005974,O005974,Standard Shipping,27,2025-09-23,2025-10-06,On-Time
SHP005975,O005975,Road,30,2025-11-03,2025-11-08,On-Time
SHP005976,O005976,Road,42,2024-09-24,2024-09-27,Delayed
SHP005977,O005977,Express Courier,58,2024-04-18,2024-04-22,On-Time
SHP005978,O005978,Road,35,2025-09-17,2025-09-23,Delayed
SHP005979,O005979,Air,128,2023-01-12,2023-01-14,On-Time
SHP005980,O005980,Express Courier,69,2025-01-12,2025-01-16,On-Time
SHP005981,O005981,Express Courier,48,2023-05-12,2023-05-16,Delayed
SHP005982,O005982,Rail,37,2025-09-01,2025-09-10,Delayed
SHP005983,O005983,Air,105,2023-05-27,2023-05-28,On-Time
SHP005984,O005984,Express Courier,81,2023-03-08,2023-03-10,On-Time
SHP005985,O005985,Standard Shipping,20,2024-04-17,2024-04-24,On-Time
SHP005986,O005986,Air,125,2024-04-26,2024-04-29,On-Time
SHP005987,O005987,Rail,19,2024-12-05,2024-12-13,On-Time
SHP005988,O005988,Air,96,2024-05-13,2024-05-14,On-Time
SHP005989,O005989,Road,58,2025-09-20,2025-09-27,On-Time
SHP005990,O005990,Express Courier,80,2023-05-12,2023-05-15,On-Time
SHP005991,O005991,Express Courier,62,2023-03-08,2023-03-11,On-Time
SHP005992,O005992,Air,92,2025-02-05,2025-02-06,On-Time
SHP005993,O005993,Express Courier,69,2024-11-12,2024-11-14,On-Time
SHP005994,O005994,Road,57,2025-10-07,2025-10-12,Delayed
SHP005995,O005995,Road,47,2025-09-18,2025-09-23,Delayed
SHP005996,O005996,Express Courier,72,2025-05-22,2025-05-25,Delayed
SHP005997,O005997,Road,56,2025-12-18,2025-12-22,On-Time
SHP005998,O005998,Rail,17,2025-04-24,2025-05-01,On-Time
SHP005999,O005999,Road,57,2024-09-11,2024-09-17,On-Time
SHP006000,O006000,Standard Shipping,30,2024-01-04,2024-01-13,On-Time
SHP006001,O006001,Express Courier,69,2024-08-15,2024-08-18,On-Time
SHP006002,O006002,Standard Shipping,14,2025-11-02,2025-11-16,On-Time
SHP006003,O006003,Road,37,2023-04-10,2023-04-17,On-Time
SHP006004,O006004,Air,122,2024-02-25,2024-02-27,On-Time
SHP006005,O006005,Standard Shipping,35,2023-07-10,2023-07-24,On-Time
SHP006006,O006006,Express Courier,61,2024-05-06,2024-05-10,On-Time
SHP006007,O006007,Rail,24,2024-05-19,2024-05-27,On-Time
SHP006008,O006008,Rail,29,2025-01-24,2025-02-02,On-Time
SHP006009,O006009,Standard Shipping,28,2025-09-19,2025-09-28,On-Time
SHP006010,O006010,Road,35,2025-09-28,2025-10-05,On-Time
SHP006011,O006011,Air,137,2024-10-29,2024-10-31,On-Time
SHP006012,O006012,Standard Shipping,14,2025-11-14,2025-11-24,On-Time
SHP006013,O006013,Road,59,2026-01-02,2026-01-06,On-Time
SHP006014,O006014,Road,53,2025-01-11,2025-01-18,On-Time
SHP006015,O006015,Air,109,2025-04-27,2025-04-28,Delayed
SHP006016,O006016,Rail,19,2023-09-25,2023-10-05,On-Time
SHP006017,O006017,Road,59,2025-09-07,2025-09-11,On-Time
SHP006018,O006018,Rail,23,2023-12-21,2023-12-26,On-Time
SHP006019,O006019,Rail,30,2024-11-29,2024-12-09,On-Time
SHP006020,O006020,Standard Shipping,28,2024-05-20,2024-05-31,On-Time
SHP006021,O006021,Express Courier,66,2024-01-09,2024-01-13,On-Time
SHP006022,O006022,Air,104,2024-02-02,2024-02-03,On-Time
SHP006023,O006023,Road,20,2023-08-07,2023-08-12,On-Time
SHP006024,O006024,Rail,42,2024-04-13,2024-04-22,On-Time
SHP006025,O006025,Air,113,2025-02-20,2025-02-23,On-Time
SHP006026,O006026,Rail,32,2023-08-04,2023-08-13,On-Time
SHP006027,O006027,Express Courier,41,2025-08-01,2025-08-04,On-Time
SHP006028,O006028,Rail,28,2025-12-22,2025-12-28,On-Time
SHP006029,O006029,Road,35,2025-08-26,2025-09-01,On-Time
SHP006030,O006030,Air,146,2023-03-22,2023-03-24,On-Time
SHP006031,O006031,Road,43,2025-12-09,2025-12-14,On-Time
SHP006032,O006032,Rail,31,2024-11-10,2024-11-19,On-Time
SHP006033,O006033,Rail,16,2024-10-13,2024-10-21,On-Time
SHP006034,O006034,Standard Shipping,10,2025-03-01,2025-03-15,On-Time
SHP006035,O006035,Air,110,2023-05-16,2023-05-17,On-Time
SHP006036,O006036,Air,89,2025-02-17,2025-02-18,Delayed
SHP006037,O006037,Express Courier,58,2025-10-24,2025-10-27,On-Time
SHP006038,O006038,Express Courier,74,2024-08-15,2024-08-18,Delayed
SHP006039,O006039,Air,88,2023-01-14,2023-01-17,On-Time
SHP006040,O006040,Air,91,2024-08-21,2024-08-22,Delayed
SHP006041,O006041,Air,97,2023-06-20,2023-06-21,On-Time
SHP006042,O006042,Standard Shipping,27,2025-11-24,2025-12-02,On-Time
SHP006043,O006043,Road,54,2025-06-13,2025-06-16,On-Time
SHP006044,O006044,Road,25,2025-09-01,2025-09-06,On-Time
SHP006045,O006045,Rail,39,2025-07-08,2025-07-17,On-Time
SHP006046,O006046,Road,20,2023-05-23,2023-05-29,Delayed
SHP006047,O006047,Express Courier,84,2025-03-22,2025-03-25,On-Time
SHP006048,O006048,Express Courier,45,2023-02-12,2023-02-16,Delayed
SHP006049,O006049,Rail,23,2026-01-02,2026-01-10,On-Time
SHP006050,O006050,Road,60,2023-11-05,2023-11-10,On-Time
SHP006051,O006051,Road,46,2025-02-05,2025-02-08,On-Time
SHP006052,O006052,Rail,18,2025-10-01,2025-10-09,Delayed
SHP006053,O006053,Rail,26,2023-11-22,2023-11-29,On-Time
SHP006054,O006054,Express Courier,61,2025-04-07,2025-04-10,On-Time
SHP006055,O006055,Air,89,2025-11-29,2025-12-01,On-Time
SHP006056,O006056,Rail,29,2025-04-20,2025-04-28,On-Time
SHP006057,O006057,Air,106,2024-05-26,2024-05-28,On-Time
SHP006058,O006058,Express Courier,84,2024-01-27,2024-01-31,On-Time
SHP006059,O006059,Standard Shipping,20,2023-06-02,2023-06-16,On-Time
SHP006060,O006060,Air,89,2025-05-13,2025-05-15,On-Time
SHP006061,O006061,Road,25,2023-03-20,2023-03-26,On-Time
SHP006062,O006062,Air,141,2023-03-17,2023-03-18,On-Time
SHP006063,O006063,Rail,20,2025-04-15,2025-04-21,On-Time
SHP006064,O006064,Air,129,2023-09-03,2023-09-04,On-Time
SHP006065,O006065,Express Courier,86,2025-06-07,2025-06-10,On-Time
SHP006066,O006066,Express Courier,74,2025-02-20,2025-02-22,On-Time
SHP006067,O006067,Air,104,2024-09-29,2024-10-01,On-Time
SHP006068,O006068,Road,27,2025-08-01,2025-08-04,Delayed
SHP006069,O006069,Air,84,2024-05-07,2024-05-08,On-Time
SHP006070,O006070,Express Courier,47,2023-05-28,2023-06-01,On-Time
SHP006071,O006071,Air,136,2024-09-30,2024-10-03,On-Time
SHP006072,O006072,Road,53,2023-10-02,2023-10-07,Delayed
SHP006073,O006073,Standard Shipping,10,2023-10-16,2023-10-26,Delayed
SHP006074,O006074,Express Courier,55,2023-01-16,2023-01-18,On-Time
SHP006075,O006075,Standard Shipping,28,2024-12-19,2024-12-26,On-Time
SHP006076,O006076,Standard Shipping,23,2025-02-22,2025-03-05,On-Time
SHP006077,O006077,Road,29,2025-11-14,2025-11-17,On-Time
SHP006078,O006078,Road,36,2024-05-27,2024-06-02,On-Time
SHP006079,O006079,Rail,34,2025-07-03,2025-07-10,Delayed
SHP006080,O006080,Air,124,2023-06-20,2023-06-21,On-Time
SHP006081,O006081,Express Courier,77,2025-06-03,2025-06-07,On-Time
SHP006082,O006082,Rail,29,2024-10-17,2024-10-24,Delayed
SHP006083,O006083,Express Courier,45,2023-05-17,2023-05-21,On-Time
SHP006084,O006084,Standard Shipping,31,2025-01-16,2025-01-24,On-Time
SHP006085,O006085,Road,47,2025-03-15,2025-03-20,On-Time
SHP006086,O006086,Air,89,2024-08-08,2024-08-10,On-Time
SHP006087,O006087,Rail,31,2023-10-22,2023-10-30,On-Time
