Order_ID,Order_Date,Product_ID,Supplier_ID,Warehouse_ID,Region_ID,Quantity,Revenue,Fulfillment_Status
O005620,2023-01-17,P006,S007,W004,R003,9,10791,Pending
O005621,2023-08-12,P013,S004,W003,R003,5,695,Fulfilled
O005622,2024-01-28,P001,S001,W002,R001,2,1778,Delayed
O005623,2025-09-26,P024,S007,W003,R003,2,198,Delayed
O005624,2025-08-11,P007,S006,W003,R005,1,179,Fulfilled
O005625,2025-09-17,P017,S008,W002,R004,5,445,Fulfilled
O005626,2025-04-21,P014,S001,W002,R001,2,378,Fulfilled
O005627,2024-03-17,P001,S004,W002,R002,2,1778,Fulfilled
O005628,2024-06-11,P021,S009,W005,R005,1,59,Fulfilled
O005629,2023-05-18,P021,S009,W005,R004,3,177,Fulfilled
O005630,2024-05-19,P017,S009,W002,R002,3,267,Fulfilled
O005631,2024-10-17,P012,S002,W004,R001,6,1494,Fulfilled
O005632,2024-05-25,P002,S006,W004,R004,1,699,Fulfilled
O005633,2023-03-20,P018,S005,W005,R005,3,117,Fulfilled
O005634,2023-03-11,P019,S002,W001,R003,5,395,Fulfilled
O005635,2024-09-03,P007,S006,W002,R005,7,1253,Fulfilled
O005636,2025-01-20,P009,S003,W003,R003,2,1598,Fulfilled
O005637,2023-12-04,P002,S005,W001,R002,6,4194,Fulfilled
O005638,2025-03-08,P008,S006,W005,R001,4,996,Fulfilled
O005639,2025-01-10,P007,S004,W003,R003,5,895,Fulfilled
O005640,2024-06-20,P022,S001,W005,R002,1,79,Fulfilled
O005641,2023-02-23,P019,S010,W003,R002,1,79,Fulfilled
O005642,2025-01-20,P023,S005,W001,R004,1,49,Fulfilled
O005643,2023-06-08,P002,S007,W004,R002,5,3495,Fulfilled
O005644,2024-06-21,P007,S010,W001,R004,2,358,Fulfilled
O005645,2023-03-25,P015,S008,W003,R001,1,349,Fulfilled
O005646,2023-01-01,P009,S007,W003,R001,6,4794,Fulfilled
O005647,2024-09-05,P007,S003,W005,R001,7,1253,Fulfilled
O005648,2023-02-22,P023,S010,W003,R001,5,245,Fulfilled
O005649,2023-01-06,P002,S004,W005,R005,5,3495,Fulfilled
O005650,2024-12-12,P025,S006,W004,R005,2,78,Fulfilled
O005651,2023-10-13,P018,S005,W001,R004,5,195,Fulfilled
O005652,2025-10-25,P014,S002,W003,R002,4,756,Fulfilled
O005653,2025-07-22,P006,S007,W003,R004,3,3597,Fulfilled
O005654,2023-03-04,P021,S007,W001,R005,3,177,Pending
O005655,2025-09-22,P019,S005,W001,R001,5,395,Fulfilled
O005656,2024-12-22,P025,S006,W003,R002,3,117,Fulfilled
O005657,2024-09-25,P008,S004,W003,R001,4,996,Fulfilled
O005658,2025-12-01,P006,S002,W003,R005,1,1199,Fulfilled
O005659,2025-11-20,P017,S009,W002,R004,4,356,Delayed
O005660,2023-02-04,P001,S007,W004,R001,1,889,Fulfilled
O005661,2025-01-22,P022,S008,W004,R003,5,395,Fulfilled
O005662,2025-08-12,P022,S007,W005,R001,1,79,Fulfilled
O005663,2025-01-15,P022,S004,W001,R002,2,158,Fulfilled
O005664,2023-04-14,P016,S005,W005,R005,2,598,Fulfilled
O005665,2024-09-09,P020,S002,W001,R001,2,238,Fulfilled
O005666,2023-10-25,P005,S008,W005,R001,5,1645,Delayed
O005667,2024-12-07,P008,S010,W004,R003,3,747,Pending
O005668,2023-09-14,P002,S003,W003,R001,2,1398,Fulfilled
O005669,2024-01-28,P014,S004,W001,R004,3,567,Fulfilled
O005670,2025-01-29,P009,S004,W001,R001,3,2397,Fulfilled
O005671,2025-12-20,P013,S001,W001,R004,6,834,Fulfilled
O005672,2023-09-03,P016,S007,W005,R005,4,1196,Fulfilled
O005673,2024-06-15,P016,S008,W004,R001,2,598,Fulfilled
O005674,2024-06-30,P010,S001,W003,R004,3,687,Fulfilled
O005675,2023-07-21,P006,S008,W003,R004,1,1199,Fulfilled
O005676,2025-06-11,P016,S007,W004,R001,1,299,Fulfilled
O005677,2025-05-14,P022,S005,W001,R002,4,316,Fulfilled
O005678,2024-01-04,P003,S004,W004,R002,6,3294,Fulfilled
O005679,2025-11-04,P010,S010,W002,R004,3,687,Fulfilled
O005680,2023-09-23,P016,S005,W003,R002,2,598,Fulfilled
O005681,2025-11-25,P006,S007,W004,R001,2,2398,Fulfilled
O005682,2024-01-23,P010,S008,W002,R004,6,1374,Fulfilled
O005683,2024-04-12,P014,S002,W002,R001,2,378,Fulfilled
O005684,2024-03-24,P014,S008,W002,R004,4,756,Pending
O005685,2025-06-11,P011,S002,W004,R002,4,676,Fulfilled
O005686,2024-03-08,P021,S006,W002,R005,1,59,Fulfilled
O005687,2023-10-02,P022,S008,W001,R003,4,316,Fulfilled
O005688,2023-06-22,P008,S004,W002,R003,5,1245,Fulfilled
O005689,2024-09-20,P005,S001,W001,R002,1,329,Pending
O005690,2023-06-18,P016,S005,W002,R004,5,1495,Fulfilled
O005691,2024-10-24,P019,S002,W004,R005,3,237,Fulfilled
O005692,2023-09-23,P012,S007,W002,R003,4,996,Fulfilled
O005693,2023-04-10,P022,S005,W002,R005,3,237,Fulfilled
O005694,2024-01-12,P003,S002,W001,R001,5,2745,Fulfilled
O005695,2023-10-29,P002,S006,W001,R002,5,3495,Delayed
O005696,2023-04-22,P002,S001,W003,R005,2,1398,Fulfilled
O005697,2025-11-15,P019,S004,W004,R004,7,553,Fulfilled
O005698,2023-01-12,P009,S003,W004,R002,4,3196,Fulfilled
O005699,2025-07-17,P017,S005,W004,R001,3,267,Fulfilled
O005700,2024-02-28,P019,S003,W005,R005,7,553,Fulfilled
O005701,2023-12-03,P013,S005,W001,R003,1,139,Fulfilled
O005702,2025-09-03,P013,S002,W001,R003,3,417,Pending
O005703,2023-06-17,P002,S009,W002,R001,2,1398,Fulfilled
O005704,2024-02-28,P003,S002,W004,R001,3,1647,Pending
O005705,2025-06-18,P017,S008,W002,R002,2,178,Fulfilled
O005706,2024-08-01,P025,S009,W001,R005,4,156,Fulfilled
O005707,2025-12-18,P002,S005,W004,R005,7,4893,Fulfilled
O005708,2025-05-23,P003,S009,W001,R002,4,2196,Fulfilled
O005709,2025-06-17,P019,S001,W001,R005,1,79,Fulfilled
O005710,2025-09-07,P002,S002,W001,R001,1,699,Fulfilled
O005711,2023-04-19,P018,S008,W005,R004,3,117,Fulfilled
O005712,2024-12-14,P025,S010,W002,R005,8,312,Fulfilled
O005713,2024-02-17,P014,S010,W001,R001,3,567,Fulfilled
O005714,2024-11-25,P006,S009,W002,R004,2,2398,Delayed
O005715,2023-09-17,P009,S010,W004,R002,3,2397,Fulfilled
O005716,2023-05-18,P018,S003,W004,R005,8,312,Fulfilled
O005717,2023-02-16,P005,S004,W002,R004,5,1645,Fulfilled
O005718,2025-09-22,P022,S001,W003,R004,4,316,Fulfilled
O005719,2025-06-07,P009,S001,W001,R003,1,799,Fulfilled
O005720,2025-05-12,P010,S004,W005,R003,2,458,Fulfilled
O005721,2025-02-19,P012,S006,W002,R001,3,747,Fulfilled
O005722,2025-07-07,P009,S004,W002,R004,6,4794,Fulfilled
O005723,2023-01-03,P019,S001,W001,R001,1,79,Fulfilled
O005724,2025-02-07,P014,S009,W002,R002,1,189,Fulfilled
O005725,2023-11-05,P012,S001,W003,R002,6,1494,Fulfilled
O005726,2023-11-17,P024,S005,W003,R001,5,495,Fulfilled
O005727,2023-10-06,P024,S001,W004,R005,5,495,Fulfilled
O005728,2024-10-18,P010,S007,W005,R003,3,687,Fulfilled
O005729,2025-03-21,P020,S008,W003,R001,4,476,Fulfilled
O005730,2025-06-26,P024,S008,W003,R003,2,198,Fulfilled
O005731,2023-05-12,P022,S005,W005,R005,2,158,Fulfilled
O005732,2023-09-01,P011,S010,W005,R005,2,338,Fulfilled
O005733,2023-07-07,P008,S001,W005,R004,5,1245,Pending
O005734,2025-06-16,P025,S001,W005,R005,4,156,Fulfilled
O005735,2023-11-21,P008,S001,W001,R005,3,747,Fulfilled
O005736,2025-02-21,P023,S007,W004,R003,4,196,Fulfilled
O005737,2023-09-08,P021,S005,W005,R002,3,177,Fulfilled
O005738,2024-02-16,P002,S006,W004,R001,3,2097,Fulfilled
O005739,2023-06-23,P019,S003,W002,R002,5,395,Fulfilled
O005740,2025-10-01,P003,S010,W005,R002,1,549,Fulfilled
O005741,2023-10-04,P006,S003,W003,R003,5,5995,Fulfilled
O005742,2025-06-12,P002,S007,W004,R002,3,2097,Fulfilled
O005743,2024-11-01,P024,S002,W002,R003,6,594,Fulfilled
O005744,2025-05-28,P016,S003,W005,R002,3,897,Fulfilled
O005745,2025-02-09,P004,S009,W002,R001,3,747,Delayed
O005746,2024-10-06,P011,S008,W001,R003,4,676,Pending
O005747,2024-03-12,P003,S009,W005,R001,2,1098,Fulfilled
O005748,2024-04-07,P004,S004,W003,R002,5,1245,Fulfilled
O005749,2025-07-27,P003,S003,W003,R002,2,1098,Fulfilled
O005750,2024-08-26,P018,S008,W004,R003,3,117,Delayed
O005751,2025-12-22,P021,S009,W005,R005,2,118,Delayed
O005752,2023-10-09,P016,S003,W004,R002,2,598,Fulfilled
O005753,2024-03-19,P002,S001,W001,R001,2,1398,Fulfilled
O005754,2023-09-20,P013,S005,W001,R002,4,556,Fulfilled
O005755,2024-02-20,P003,S003,W005,R005,1,549,Pending
O005756,2023-02-12,P007,S002,W001,R005,4,716,Pending
O005757,2024-05-20,P019,S009,W005,R001,1,79,Fulfilled
O005758,2023-12-02,P002,S001,W004,R002,9,6291,Delayed
O005759,2025-05-07,P002,S008,W001,R005,2,1398,Fulfilled
O005760,2023-09-28,P001,S003,W003,R002,2,1778,Fulfilled
O005761,2024-03-29,P023,S009,W005,R003,1,49,Fulfilled
O005762,2025-10-11,P020,S004,W001,R004,3,357,Fulfilled
O005763,2024-07-26,P013,S009,W004,R002,5,695,Fulfilled
O005764,2023-09-07,P016,S001,W002,R001,6,1794,Fulfilled
O005765,2024-10-03,P024,S005,W004,R005,1,99,Fulfilled
O005766,2023-09-27,P010,S003,W003,R004,1,229,Fulfilled
O005767,2024-01-16,P002,S007,W005,R004,2,1398,Fulfilled
O005768,2023-07-10,P003,S007,W002,R001,3,1647,Fulfilled
O005769,2023-02-27,P010,S002,W004,R002,3,687,Fulfilled
O005770,2024-09-06,P010,S005,W004,R005,1,229,Fulfilled
O005771,2025-03-15,P013,S005,W004,R001,2,278,Fulfilled
O005772,2024-05-10,P022,S006,W001,R001,1,79,Fulfilled
O005773,2024-09-17,P018,S009,W002,R002,2,78,Fulfilled
O005774,2024-03-05,P019,S009,W005,R005,3,237,Delayed
O005775,2023-10-03,P018,S010,W004,R004,3,117,Fulfilled
O005776,2023-10-21,P009,S004,W001,R002,3,2397,Fulfilled
O005777,2023-02-08,P005,S003,W002,R004,4,1316,Fulfilled
O005778,2024-04-06,P024,S006,W003,R003,2,198,Fulfilled
O005779,2025-09-28,P020,S003,W001,R001,1,119,Fulfilled
O005780,2025-04-27,P006,S006,W004,R005,4,4796,Fulfilled
O005781,2023-01-23,P012,S010,W005,R005,3,747,Fulfilled
O005782,2024-08-19,P002,S002,W001,R003,6,4194,Fulfilled
O005783,2024-11-05,P015,S002,W003,R005,2,698,Fulfilled
O005784,2024-12-24,P003,S002,W003,R004,4,2196,Fulfilled
O005785,2023-08-31,P013,S004,W003,R005,4,556,Fulfilled
O005786,2023-12-19,P022,S002,W002,R005,4,316,Fulfilled
O005787,2023-06-16,P002,S005,W003,R004,1,699,Fulfilled
O005788,2025-10-30,P020,S003,W001,R004,3,357,Delayed
O005789,2023-04-19,P022,S003,W001,R003,2,158,Fulfilled
O005790,2023-04-06,P006,S004,W003,R004,3,3597,Fulfilled
O005791,2024-10-13,P007,S003,W003,R003,5,895,Fulfilled
O005792,2023-07-24,P009,S002,W002,R003,5,3995,Fulfilled
O005793,2023-01-02,P008,S010,W002,R002,4,996,Fulfilled
O005794,2024-03-13,P024,S009,W001,R004,1,99,Fulfilled
O005795,2024-01-30,P011,S004,W001,R001,3,507,Fulfilled
O005796,2025-07-18,P011,S006,W004,R002,2,338,Fulfilled
O005797,2023-10-02,P010,S001,W004,R001,2,458,Fulfilled
O005798,2025-04-04,P012,S001,W004,R003,7,1743,Fulfilled
O005799,2023-10-24,P010,S002,W003,R001,1,229,Fulfilled
O005800,2023-08-28,P016,S001,W002,R001,1,299,Fulfilled
O005801,2024-11-26,P009,S008,W005,R002,3,2397,Fulfilled
O005802,2025-10-29,P001,S010,W003,R005,1,889,Pending
O005803,2024-02-28,P010,S004,W004,R004,5,1145,Delayed
O005804,2025-12-05,P025,S005,W005,R001,5,195,Fulfilled
O005805,2025-08-16,P021,S006,W001,R003,3,177,Delayed
O005806,2024-04-05,P010,S001,W004,R002,2,458,Fulfilled
O005807,2023-08-29,P003,S004,W003,R002,6,3294,Pending
O005808,2025-01-01,P009,S001,W005,R003,6,4794,Fulfilled
O005809,2025-08-07,P015,S010,W003,R001,2,698,Fulfilled
O005810,2025-01-19,P004,S004,W005,R001,3,747,Fulfilled
O005811,2025-08-05,P011,S002,W001,R005,4,676,Fulfilled
O005812,2024-01-29,P004,S006,W001,R002,2,498,Fulfilled
O005813,2024-06-12,P022,S006,W005,R001,4,316,Fulfilled
O005814,2024-11-04,P016,S001,W003,R004,4,1196,Fulfilled
O005815,2023-01-13,P012,S005,W001,R001,4,996,Fulfilled
O005816,2024-06-01,P019,S007,W002,R003,3,237,Fulfilled
O005817,2023-10-28,P015,S001,W004,R004,1,349,Fulfilled
O005818,2023-12-08,P022,S002,W004,R002,5,395,Fulfilled
O005819,2024-12-28,P012,S003,W005,R004,1,249,Fulfilled
O005820,2025-05-19,P009,S010,W004,R005,4,3196,Fulfilled
O005821,2025-11-20,P006,S008,W004,R001,2,2398,Fulfilled
O005822,2023-09-14,P023,S007,W005,R001,3,147,Fulfilled
O005823,2024-07-04,P010,S002,W005,R002,3,687,Fulfilled
O005824,2025-07-24,P022,S006,W003,R004,4,316,Fulfilled
O005825,2024-01-16,P009,S008,W001,R005,4,3196,Delayed
O005826,2023-01-21,P011,S002,W003,R001,1,169,Fulfilled
O005827,2024-10-05,P009,S005,W001,R003,4,3196,Delayed
O005828,2024-11-04,P020,S005,W003,R005,2,238,Fulfilled
O005829,2025-03-21,P003,S006,W003,R003,4,2196,Fulfilled
O005830,2024-01-24,P020,S007,W002,R002,4,476,Fulfilled
O005831,2025-01-26,P017,S008,W001,R003,1,89,Fulfilled
O005832,2024-11-04,P025,S002,W002,R005,9,351,Fulfilled
O005833,2024-12-26,P003,S007,W005,R004,7,3843,Fulfilled
O005834,2023-05-15,P018,S007,W003,R001,1,39,Fulfilled
O005835,2025-04-09,P017,S007,W005,R001,2,178,Fulfilled
O005836,2023-06-20,P025,S001,W004,R003,3,117,Fulfilled
O005837,2024-09-14,P012,S010,W002,R001,2,498,Fulfilled
O005838,2023-10-09,P023,S001,W002,R004,1,49,Fulfilled
O005839,2025-05-30,P018,S006,W001,R002,1,39,Fulfilled
O005840,2023-11-19,P004,S004,W002,R005,6,1494,Fulfilled
O005841,2023-02-21,P013,S003,W005,R002,2,278,Fulfilled
O005842,2023-08-15,P013,S003,W003,R005,6,834,Delayed
O005843,2024-08-22,P015,S005,W002,R005,8,2792,Fulfilled
O005844,2025-05-08,P014,S005,W005,R002,1,189,Fulfilled
O005845,2025-03-31,P002,S009,W005,R002,1,699,Fulfilled
O005846,2023-08-16,P002,S010,W001,R005,2,1398,Fulfilled
O005847,2023-08-09,P018,S005,W003,R003,6,234,Fulfilled
O005848,2023-05-16,P022,S003,W002,R002,1,79,Delayed
O005849,2025-05-10,P023,S004,W001,R005,3,147,Fulfilled
O005850,2025-07-21,P020,S005,W001,R003,2,238,Fulfilled
O005851,2025-05-19,P020,S008,W004,R004,4,476,Pending
O005852,2025-03-31,P012,S009,W004,R002,6,1494,Fulfilled
O005853,2025-10-27,P004,S004,W003,R001,2,498,Fulfilled
O005854,2023-01-28,P005,S006,W003,R003,5,1645,Fulfilled
O005855,2023-02-04,P009,S007,W001,R001,4,3196,Fulfilled
O005856,2023-07-02,P005,S001,W002,R005,2,658,Fulfilled
O005857,2025-07-13,P015,S007,W004,R005,6,2094,Fulfilled
O005858,2024-05-17,P006,S007,W005,R002,1,1199,Fulfilled
O005859,2024-09-01,P015,S005,W002,R005,3,1047,Fulfilled
O005860,2025-02-05,P024,S006,W002,R005,5,495,Fulfilled
O005861,2024-09-15,P011,S005,W005,R003,4,676,Fulfilled
O005862,2023-05-05,P002,S006,W005,R005,2,1398,Fulfilled
O005863,2025-01-06,P014,S003,W001,R005,2,378,Fulfilled
O005864,2025-12-11,P012,S007,W001,R004,2,498,Fulfilled
O005865,2025-05-11,P021,S008,W002,R001,4,236,Fulfilled
O005866,2024-04-20,P016,S010,W005,R004,4,1196,Fulfilled
O005867,2025-06-08,P009,S005,W003,R001,1,799,Fulfilled
O005868,2023-12-02,P006,S008,W002,R005,3,3597,Fulfilled
O005869,2025-11-29,P001,S006,W005,R005,9,8001,Fulfilled
O005870,2024-04-14,P024,S007,W004,R003,3,297,Fulfilled
O005871,2023-01-29,P006,S004,W001,R005,7,8393,Fulfilled
O005872,2023-01-08,P013,S010,W004,R002,3,417,Fulfilled
O005873,2025-08-11,P015,S007,W003,R005,2,698,Fulfilled
O005874,2025-03-09,P018,S003,W003,R004,8,312,Fulfilled
O005875,2024-06-11,P020,S006,W004,R002,6,714,Fulfilled
O005876,2024-07-12,P014,S007,W001,R001,3,567,Fulfilled
O005877,2025-05-19,P004,S002,W002,R003,3,747,Fulfilled
O005878,2023-09-27,P015,S002,W003,R003,1,349,Fulfilled
O005879,2024-04-24,P020,S004,W001,R004,3,357,Fulfilled
O005880,2024-11-15,P025,S009,W001,R002,7,273,Fulfilled
O005881,2024-02-20,P008,S010,W005,R005,4,996,Fulfilled
O005882,2024-02-18,P013,S004,W001,R005,1,139,Fulfilled
O005883,2023-05-23,P023,S002,W003,R005,1,49,Fulfilled
O005884,2023-01-07,P019,S008,W003,R001,2,158,Fulfilled
O005885,2024-10-05,P001,S006,W001,R005,5,4445,Fulfilled
O005886,2024-08-25,P016,S008,W005,R002,3,897,Pending
O005887,2023-03-21,P016,S006,W003,R004,6,1794,Pending
O005888,2024-05-26,P020,S004,W005,R002,7,833,Fulfilled
O005889,2025-11-14,P005,S006,W001,R004,7,2303,Fulfilled
O005890,2025-08-17,P006,S002,W002,R002,2,2398,Fulfilled
O005891,2024-12-28,P010,S003,W004,R001,4,916,Fulfilled
O005892,2025-06-07,P018,S009,W003,R003,2,78,Fulfilled
O005893,2023-03-11,P017,S009,W002,R003,4,356,Fulfilled
O005894,2025-02-01,P007,S008,W002,R001,5,895,Fulfilled
O005895,2023-10-02,P003,S010,W002,R004,3,1647,Fulfilled
O005896,2024-12-23,P018,S001,W003,R005,1,39,Fulfilled
O005897,2023-01-21,P024,S006,W003,R001,2,198,Fulfilled
O005898,2023-05-20,P007,S008,W001,R002,6,1074,Fulfilled
O005899,2025-10-15,P021,S004,W004,R005,4,236,Fulfilled
O005900,2023-02-15,P021,S004,W004,R004,7,413,Fulfilled
O005901,2024-05-16,P019,S010,W005,R001,3,237,Fulfilled
O005902,2025-03-29,P016,S007,W002,R004,7,2093,Fulfilled
O005903,2025-02-10,P017,S001,W005,R001,1,89,Fulfilled
O005904,2024-12-13,P012,S007,W001,R002,1,249,Fulfilled
O005905,2025-10-02,P003,S002,W003,R002,5,2745,Fulfilled
O005906,2025-11-03,P011,S005,W004,R004,3,507,Fulfilled
O005907,2023-09-23,P025,S003,W005,R005,3,117,Fulfilled
O005908,2025-10-13,P008,S005,W001,R005,4,996,Pending
O005909,2023-03-04,P019,S003,W001,R005,3,237,Fulfilled
O005910,2025-12-14,P021,S009,W005,R001,4,236,Fulfilled
O005911,2025-07-26,P014,S009,W003,R004,8,1512,Pending
O005912,2025-04-15,P017,S009,W001,R004,1,89,Fulfilled
O005913,2023-08-28,P015,S003,W003,R003,6,2094,Fulfilled
O005914,2025-07-14,P006,S004,W005,R001,3,3597,Fulfilled
O005915,2023-09-09,P004,S004,W003,R003,1,249,Fulfilled
O005916,2024-10-19,P002,S007,W005,R003,1,699,Fulfilled
O005917,2024-11-26,P018,S010,W002,R001,2,78,Delayed
O005918,2025-09-25,P011,S005,W005,R001,8,1352,Fulfilled
O005919,2025-10-24,P008,S002,W004,R005,5,1245,Fulfilled
O005920,2025-11-16,P019,S009,W002,R002,4,316,Fulfilled
O005921,2025-02-21,P024,S006,W003,R003,2,198,Fulfilled
O005922,2023-05-26,P024,S010,W002,R005,3,297,Fulfilled
O005923,2025-08-15,P001,S008,W003,R004,4,3556,Fulfilled
O005924,2023-09-11,P021,S003,W002,R002,2,118,Fulfilled
O005925,2025-05-13,P013,S006,W001,R004,2,278,Fulfilled
O005926,2023-08-12,P014,S004,W003,R002,6,1134,Delayed
O005927,2023-04-24,P007,S002,W001,R002,2,358,Fulfilled
O005928,2025-11-25,P014,S005,W005,R003,4,756,Fulfilled
O005929,2023-07-12,P006,S006,W005,R004,1,1199,Fulfilled
O005930,2025-02-19,P005,S004,W005,R001,2,658,Pending
O005931,2024-01-27,P009,S007,W003,R003,3,2397,Fulfilled
O005932,2025-06-10,P005,S006,W002,R004,1,329,Fulfilled
O005933,2023-11-17,P008,S002,W004,R005,7,1743,Delayed
O005934,2024-05-24,P013,S006,W005,R003,4,556,Fulfilled
O005935,2025-04-09,P009,S002,W005,R002,5,3995,Fulfilled
O005936,2025-01-18,P022,S008,W001,R001,3,237,Fulfilled
O005937,2025-11-23,P004,S010,W005,R001,3,747,Fulfilled
O005938,2023-07-04,P022,S010,W004,R004,7,553,Fulfilled
O005939,2025-10-29,P022,S002,W003,R003,2,158,Delayed
O005940,2024-12-22,P020,S003,W004,R003,4,476,Fulfilled
O005941,2025-01-15,P009,S004,W001,R002,2,1598,Fulfilled
O005942,2024-03-31,P024,S010,W004,R001,4,396,Fulfilled
O005943,2025-11-16,P012,S007,W003,R001,1,249,Fulfilled
O005944,2024-04-22,P010,S010,W004,R005,5,1145,Fulfilled
O005945,2025-08-31,P010,S008,W004,R002,5,1145,Fulfilled
O005946,2024-05-20,P018,S004,W002,R003,4,156,Fulfilled
O005947,2023-06-10,P009,S009,W002,R005,5,3995,Fulfilled
O005948,2024-07-11,P012,S009,W002,R001,8,1992,Fulfilled
O005949,2024-07-22,P009,S003,W005,R003,3,2397,Fulfilled
O005950,2023-05-07,P017,S008,W004,R003,5,445,Fulfilled
O005951,2024-07-25,P003,S010,W001,R002,2,1098,Fulfilled
O005952,2023-08-11,P016,S001,W001,R005,2,598,Pending
O005953,2023-06-28,P008,S006,W003,R001,2,498,Fulfilled
O005954,2023-03-15,P016,S001,W002,R003,5,1495,Fulfilled
O005955,2023-07-04,P012,S008,W004,R001,4,996,Fulfilled
O005956,2024-08-24,P019,S002,W005,R003,2,158,Fulfilled
O005957,2025-12-03,P010,S006,W004,R002,4,916,Fulfilled
O005958,2025-08-14,P022,S007,W005,R005,5,395,Fulfilled
O005959,2024-02-14,P011,S008,W004,R004,1,169,Fulfilled
O005960,2023-01-23,P002,S009,W002,R001,2,1398,Fulfilled
O005961,2024-03-14,P020,S004,W004,R005,6,714,Fulfilled
O005962,2023-06-04,P020,S010,W004,R004,2,238,Fulfilled
O005963,2024-07-28,P018,S008,W001,R004,4,156,Fulfilled
O005964,2024-11-13,P003,S003,W005,R005,7,3843,Fulfilled
O005965,2025-08-14,P011,S008,W002,R002,3,507,Fulfilled
O005966,2023-02-01,P004,S002,W003,R004,3,747,Fulfilled
O005967,2025-10-11,P003,S001,W001,R005,3,1647,Fulfilled
O005968,2023-01-22,P013,S008,W002,R002,2,278,Fulfilled
O005969,2023-12-03,P001,S002,W004,R002,5,4445,Fulfilled
O005970,2023-01-12,P003,S006,W005,R002,4,2196,Fulfilled
O005971,2023-10-26,P010,S003,W004,R003,1,229,Fulfilled
O005972,2024-09-14,P006,S007,W002,R003,5,5995,Fulfilled
O005973,2023-04-22,P005,S009,W004,R004,3,987,Fulfilled
O005974,2025-09-22,P011,S005,W002,R001,4,676,Fulfilled
O005975,2025-11-02,P014,S001,W004,R005,5,945,Fulfilled
O005976,2024-09-23,P010,S006,W004,R002,5,1145,Fulfilled
O005977,2024-04-16,P008,S005,W004,R001,4,996,Fulfilled
O005978,2025-09-17,P021,S010,W002,R001,5,295,Fulfilled
O005979,2023-01-11,P008,S007,W002,R001,3,747,Fulfilled
O005980,2025-01-11,P003,S007,W001,R002,3,1647,Fulfilled
O005981,2023-05-11,P012,S006,W001,R001,7,1743,Fulfilled
O005982,2025-08-31,P019,S006,W003,R005,1,79,Delayed
O005983,2023-05-27,P012,S003,W004,R002,3,747,Fulfilled
O005984,2023-03-07,P006,S010,W001,R003,6,7194,Fulfilled
O005985,2024-04-17,P012,S003,W005,R005,1,249,Fulfilled
O005986,2024-04-25,P022,S004,W003,R001,7,553,Fulfilled
O005987,2024-12-03,P013,S005,W003,R004,3,417,Fulfilled
O005988,2024-05-11,P021,S001,W004,R001,5,295,Fulfilled
O005989,2025-09-18,P003,S009,W002,R005,1,549,Fulfilled
O005990,2023-05-10,P011,S009,W001,R002,3,507,Fulfilled
O005991,2023-03-08,P017,S009,W005,R005,1,89,Fulfilled
O005992,2025-02-04,P007,S006,W001,R005,3,537,Fulfilled
O005993,2024-11-10,P016,S009,W004,R003,1,299,Fulfilled
O005994,2025-10-07,P014,S003,W001,R004,2,378,Fulfilled
O005995,2025-09-16,P021,S007,W003,R002,5,295,Fulfilled
O005996,2025-05-20,P002,S005,W001,R005,3,2097,Fulfilled
O005997,2025-12-17,P016,S001,W005,R003,3,897,Fulfilled
O005998,2025-04-23,P010,S007,W003,R001,6,1374,Fulfilled
O005999,2024-09-11,P021,S006,W005,R002,4,236,Fulfilled
O006000,2024-01-02,P024,S001,W004,R005,1,99,Fulfilled
O006001,2024-08-13,P007,S007,W002,R003,4,716,Fulfilled
O006002,2025-11-01,P012,S003,W004,R001,1,249,Fulfilled
O006003,2023-04-09,P018,S008,W002,R003,5,195,Fulfilled
O006004,2024-02-23,P009,S009,W003,R005,4,3196,Fulfilled
O006005,2023-07-08,P005,S002,W003,R003,4,1316,Delayed
O006006,2024-05-04,P015,S005,W004,R002,2,698,Fulfilled
O006007,2024-05-18,P018,S010,W001,R002,3,117,Fulfilled
O006008,2025-01-24,P016,S004,W004,R005,3,897,Delayed
O006009,2025-09-18,P003,S004,W002,R004,4,2196,Fulfilled
O006010,2025-09-26,P004,S002,W005,R002,5,1245,Fulfilled
O006011,2024-10-27,P005,S007,W004,R003,5,1645,Fulfilled
O006012,2025-11-14,P024,S008,W005,R001,2,198,Fulfilled
O006013,2025-12-31,P003,S006,W003,R002,6,3294,Fulfilled
O006014,2025-01-11,P024,S001,W001,R002,1,99,Fulfilled
